MSM,"MSC Industrial Direct Company, Inc.",83.32,4633227731.6,n/a,1995,Capital Goods,Industrial Machinery/Components
MTSC,MTS Systems Corporation,35.03,675256565.66,n/a,n/a,Capital Goods,Industrial Machinery/Components
MLI,"Mueller Industries, Inc.",32.76,1869948171,n/a,n/a,Capital Goods,Metal Fabrications
MWA,Mueller Water Products Inc,11.87,1876674977.59,n/a,2006,Capital Goods,Metal Fabrications
NSSC,"NAPCO Security Technologies, Inc.",30.5,559594205.5,n/a,n/a,Capital Goods,Telecommunications Equipment
NPK,"National Presto Industries, Inc.",85.05,597330644.4,n/a,n/a,Capital Goods,Ordnance And Accessories
SID,National Steel Company,4.35,6003498279.45,n/a,n/a,Capital Goods,Steel/Iron Ore
NAV,Navistar International Corporation,44.26,4407240221.96,n/a,n/a,Capital Goods,Auto Manufacturing
NAV^D,Navistar International Corporation,19,0,n/a,n/a,Capital Goods,Auto Manufacturing
NEON,Neonode Inc.,7.65,87725434.05,n/a,n/a,Capital Goods,Industrial Machinery/Components
NWHM,New Home Company Inc. (The),5.62,102463581.48,n/a,2014,Capital Goods,Homebuilding
